transaction_id,timestamp,sender_id,receiver_id,amount,transaction_type,device_id,ip_address,is_fraud
TXN002715,1774553979,ACC_N1922,ACC_N2882,397.18,DEPOSIT,DEV_N2062,192.168.1.45,0
TXN002716,1774553984,ACC_N2821,ACC_N3199,68.05,TRANSFER,DEV_N3784,192.168.1.36,0
TXN002717,1774553988,ACC_N4205,ACC_N4933,469.35,DEPOSIT,DEV_N2059,192.168.1.82,0
TXN002718,1774553991,ACC_N1732,ACC_N4273,398.79,PAYMENT,DEV_N4376,192.168.1.34,0
TXN002719,1774553992,ACC_N2177,ACC_N3073,115.22,PAYMENT,DEV_N4672,192.168.1.84,0
TXN002720,1774553994,ACC_N3781,ACC_N2598,21.67,DEPOSIT,DEV_N1393,192.168.1.146,0
TXN002721,1774553998,ACC_N2768,ACC_N2431,342.77,TRANSFER,DEV_N1543,192.168.1.84,0
TXN002722,1774554000,ACC_N2174,ACC_N1901,28.91,PAYMENT,DEV_N1886,192.168.1.26,0
TXN002723,1774554005,ACC_N1724,ACC_N2800,280.6,PAYMENT,DEV_N4295,192.168.1.21,0
TXN002724,1774554009,ACC_N3392,ACC_N3916,459.93,DEPOSIT,DEV_N4070,192.168.1.91,0
TXN002725,1774554010,ACC_N4940,ACC_N1065,45.71,TRANSFER,DEV_N3828,192.168.1.77,0
TXN002726,1774554014,ACC_N4408,ACC_N2014,302.24,TRANSFER,DEV_N3494,192.168.1.16,0
TXN002727,1774554015,ACC_N3123,ACC_N1508,480.0,TRANSFER,DEV_N2537,192.168.1.79,0
TXN002728,1774554016,ACC_N4017,ACC_N4852,431.11,TRANSFER,DEV_N3393,192.168.1.198,0
TXN002729,1774554019,ACC_N3966,ACC_N2728,170.76,DEPOSIT,DEV_N1718,192.168.1.226,0
TXN002730,1774554021,ACC_N4884,ACC_N3771,257.15,DEPOSIT,DEV_N2142,192.168.1.198,0
TXN002731,1774554024,ACC_N1556,ACC_N2055,373.89,PAYMENT,DEV_N4640,192.168.1.213,0
TXN002732,1774554029,ACC_N1286,ACC_N3744,212.1,TRANSFER,DEV_N2243,192.168.1.220,0
TXN002733,1774554030,ACC_N4321,ACC_N1346,359.53,PAYMENT,DEV_N1800,192.168.1.54,0
TXN002734,1774554034,ACC_N4141,ACC_N3489,370.09,TRANSFER,DEV_N1625,192.168.1.149,0
TXN002735,1774554037,ACC_N1532,ACC_N1595,165.29,PAYMENT,DEV_N3618,192.168.1.187,0
TXN002736,1774554042,ACC_N2663,ACC_N4503,170.48,TRANSFER,DEV_N2397,192.168.1.17,0
TXN002737,1774554047,ACC_N3583,ACC_N4015,362.91,TRANSFER,DEV_N3453,192.168.1.118,0
TXN002738,1774554052,ACC_N2004,ACC_N1172,180.55,PAYMENT,DEV_N1266,192.168.1.222,0
TXN002739,1774554053,ACC_N3957,ACC_N1763,215.9,TRANSFER,DEV_N1289,192.168.1.113,0
TXN002740,1774554056,ACC_N1722,ACC_N4348,28.52,DEPOSIT,DEV_N3454,192.168.1.28,0
TXN002741,1774554061,ACC_N2165,ACC_N3610,29.02,PAYMENT,DEV_N1108,192.168.1.70,0
TXN002742,1774554063,ACC_N4138,ACC_N4674,141.23,PAYMENT,DEV_N1056,192.168.1.148,0
TXN002743,1774554065,ACC_N3078,ACC_N4976,241.67,DEPOSIT,DEV_N3748,192.168.1.201,0
TXN002744,1774554069,ACC_N1007,ACC_N4922,254.85,DEPOSIT,DEV_N4071,192.168.1.65,0
TXN002745,1774554070,ACC_N2776,ACC_N3839,244.16,TRANSFER,DEV_N2615,192.168.1.133,0
TXN002746,1774554072,ACC_N4435,ACC_N3547,223.41,TRANSFER,DEV_N1490,192.168.1.168,0
TXN002747,1774554076,ACC_N1461,ACC_N3317,446.85,DEPOSIT,DEV_N2517,192.168.1.16,0
TXN002748,1774554080,ACC_N3459,ACC_N1016,61.39,PAYMENT,DEV_N2413,192.168.1.220,0
TXN002749,1774554081,ACC_N1264,ACC_N2549,310.57,DEPOSIT,DEV_N4073,192.168.1.136,0
TXN002750,1774554084,ACC_N3828,ACC_N3953,373.7,PAYMENT,DEV_N4483,192.168.1.7,0
TXN002751,1774554087,ACC_N4581,ACC_N1340,433.52,PAYMENT,DEV_N3446,192.168.1.43,0
TXN002752,1774554088,ACC_N4967,ACC_N3415,392.03,TRANSFER,DEV_N1336,192.168.1.103,0
TXN002753,1774554092,ACC_N1551,ACC_N4699,232.04,DEPOSIT,DEV_N4299,192.168.1.199,0
TXN002754,1774554093,ACC_N1634,ACC_N1833,178.84,PAYMENT,DEV_N1011,192.168.1.239,0
TXN002755,1774554098,ACC_N3899,ACC_N4966,24.25,TRANSFER,DEV_N1206,192.168.1.218,0
TXN002756,1774554102,ACC_N3244,ACC_N4940,446.42,PAYMENT,DEV_N2275,192.168.1.181,0
TXN002757,1774554105,ACC_N4085,ACC_N2910,405.68,DEPOSIT,DEV_N4597,192.168.1.186,0
TXN002758,1774554109,ACC_N4408,ACC_N2857,19.79,PAYMENT,DEV_N2957,192.168.1.179,0
TXN002759,1774554112,ACC_N4314,ACC_N3316,491.43,DEPOSIT,DEV_N1785,192.168.1.20,0
TXN002760,1774554114,ACC_N4301,ACC_N4292,182.8,DEPOSIT,DEV_N4940,192.168.1.209,0
TXN002761,1774554118,ACC_N4935,ACC_N2172,242.58,DEPOSIT,DEV_N3038,192.168.1.108,0
TXN002762,1774554121,ACC_N1435,ACC_N2061,288.49,TRANSFER,DEV_N4865,192.168.1.17,0
TXN002763,1774554122,ACC_N1564,ACC_N3008,404.12,TRANSFER,DEV_N4593,192.168.1.120,0
TXN002764,1774554126,ACC_N1053,ACC_N2063,476.29,PAYMENT,DEV_N3976,192.168.1.4,0
TXN002765,1774554130,ACC_N4459,ACC_N4009,136.73,PAYMENT,DEV_N3960,192.168.1.78,0
TXN002766,1774554131,ACC_N2230,ACC_N2981,12.81,DEPOSIT,DEV_N4536,192.168.1.144,0
TXN002767,1774554133,ACC_N4179,ACC_N4219,14.31,TRANSFER,DEV_N1184,192.168.1.140,0
TXN002768,1774554135,ACC_N1668,ACC_N3757,342.89,TRANSFER,DEV_N1843,192.168.1.134,0
TXN002769,1774554137,ACC_F105,ACC_F101,9174.83,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002770,1774554140,ACC_N2439,ACC_N1033,413.2,DEPOSIT,DEV_N1871,192.168.1.122,0
TXN002771,1774554142,ACC_N4325,ACC_N3140,228.35,TRANSFER,DEV_N3252,192.168.1.227,0
TXN002772,1774554144,ACC_N3787,ACC_N1000,206.89,TRANSFER,DEV_N4617,192.168.1.32,0
TXN002773,1774554146,ACC_N4117,ACC_N1456,224.1,PAYMENT,DEV_N2893,192.168.1.81,0
TXN002774,1774554150,ACC_N2470,ACC_N1933,213.96,TRANSFER,DEV_N2252,192.168.1.186,0
TXN002775,1774554153,ACC_N4303,ACC_N4418,413.53,DEPOSIT,DEV_N2461,192.168.1.39,0
TXN002776,1774554154,ACC_N1446,ACC_N3821,54.46,PAYMENT,DEV_N3744,192.168.1.88,0
TXN002777,1774554156,ACC_N3961,ACC_N2466,497.13,TRANSFER,DEV_N1506,192.168.1.181,0
TXN002778,1774554160,ACC_N3638,ACC_N2165,333.26,PAYMENT,DEV_N2109,192.168.1.149,0
TXN002779,1774554162,ACC_N4570,ACC_N2611,443.98,DEPOSIT,DEV_N4912,192.168.1.236,0
TXN002780,1774554167,ACC_N3134,ACC_N1207,236.57,PAYMENT,DEV_N2568,192.168.1.64,0
TXN002781,1774554172,ACC_N1342,ACC_N4475,383.4,TRANSFER,DEV_N1060,192.168.1.127,0
TXN002782,1774554174,ACC_N4295,ACC_N2761,206.21,PAYMENT,DEV_N2658,192.168.1.250,0
TXN002783,1774554178,ACC_N2211,ACC_N1639,256.59,PAYMENT,DEV_N4027,192.168.1.24,0
TXN002784,1774554180,ACC_N3274,ACC_N2105,59.96,TRANSFER,DEV_N4187,192.168.1.232,0
TXN002785,1774554184,ACC_N1722,ACC_N4992,169.63,PAYMENT,DEV_N1914,192.168.1.230,0
TXN002786,1774554189,ACC_N4925,ACC_N1186,105.65,PAYMENT,DEV_N3310,192.168.1.100,0
TXN002787,1774554193,ACC_N3701,ACC_N1257,41.82,TRANSFER,DEV_N1215,192.168.1.13,0
TXN002788,1774554196,ACC_N3595,ACC_N4257,482.38,TRANSFER,DEV_N4873,192.168.1.9,0
TXN002789,1774554200,ACC_N4580,ACC_N4563,326.73,PAYMENT,DEV_N2525,192.168.1.164,0
TXN002790,1774554204,ACC_N4331,ACC_N1653,115.43,TRANSFER,DEV_N3439,192.168.1.64,0
TXN002791,1774554208,ACC_N2029,ACC_N2657,91.66,DEPOSIT,DEV_N1135,192.168.1.125,0
TXN002792,1774554210,ACC_N3978,ACC_N2928,123.97,DEPOSIT,DEV_N3895,192.168.1.54,0
TXN002793,1774554212,ACC_N2080,ACC_N2501,239.28,DEPOSIT,DEV_N4063,192.168.1.4,0
TXN002794,1774554215,ACC_N1308,ACC_N4759,85.65,TRANSFER,DEV_N4864,192.168.1.145,0
TXN002795,1774554216,ACC_N4825,ACC_N2076,341.15,DEPOSIT,DEV_N2269,192.168.1.150,0
TXN002796,1774554217,ACC_N2875,ACC_N4208,110.87,PAYMENT,DEV_N4683,192.168.1.103,0
TXN002797,1774554219,ACC_N4957,ACC_N4244,30.37,PAYMENT,DEV_N4410,192.168.1.21,0
TXN002798,1774554221,ACC_N1545,ACC_N2127,250.65,DEPOSIT,DEV_N1988,192.168.1.165,0
TXN002799,1774554223,ACC_N2852,ACC_N4893,166.99,PAYMENT,DEV_N2253,192.168.1.20,0
TXN002800,1774554227,ACC_N3362,ACC_N1855,155.02,TRANSFER,DEV_N1175,192.168.1.13,0
TXN002801,1774554231,ACC_N1369,ACC_N1756,355.95,PAYMENT,DEV_N2092,192.168.1.164,0
TXN002802,1774554235,ACC_N3350,ACC_N1796,90.82,TRANSFER,DEV_N2221,192.168.1.52,0
TXN002803,1774554237,ACC_N3449,ACC_N1272,71.35,TRANSFER,DEV_N3430,192.168.1.146,0
TXN002804,1774554240,ACC_N4713,ACC_N4113,274.43,PAYMENT,DEV_N1341,192.168.1.248,0
TXN002805,1774554243,ACC_N4676,ACC_N3830,296.38,TRANSFER,DEV_N3778,192.168.1.80,0
TXN002806,1774554245,ACC_N3733,ACC_N2354,222.99,PAYMENT,DEV_N3542,192.168.1.86,0
TXN002807,1774554248,ACC_N3565,ACC_N2915,35.71,DEPOSIT,DEV_N2404,192.168.1.232,0
TXN002808,1774554250,ACC_F105,ACC_F102,9391.46,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002809,1774554254,ACC_N1533,ACC_N4054,24.4,TRANSFER,DEV_N3380,192.168.1.35,0
TXN002810,1774554259,ACC_N3534,ACC_N1262,334.1,DEPOSIT,DEV_N1725,192.168.1.140,0
TXN002811,1774554264,ACC_N2340,ACC_N1223,473.06,PAYMENT,DEV_N1076,192.168.1.136,0
TXN002812,1774554268,ACC_N1511,ACC_N2071,499.98,TRANSFER,DEV_N1754,192.168.1.128,0
TXN002813,1774554273,ACC_N4412,ACC_N4298,124.0,PAYMENT,DEV_N4437,192.168.1.231,0
TXN002814,1774554274,ACC_N3254,ACC_N4670,217.6,DEPOSIT,DEV_N2418,192.168.1.43,0
TXN002815,1774554279,ACC_N1865,ACC_N1210,272.48,PAYMENT,DEV_N4240,192.168.1.1,0
TXN002816,1774554280,ACC_N2398,ACC_N4234,181.32,TRANSFER,DEV_N4999,192.168.1.74,0
TXN002817,1774554283,ACC_N1415,ACC_N3997,480.64,PAYMENT,DEV_N3230,192.168.1.249,0
TXN002818,1774554287,ACC_N2796,ACC_N1815,263.8,TRANSFER,DEV_N1054,192.168.1.17,0
TXN002819,1774554289,ACC_N1277,ACC_N1135,364.53,TRANSFER,DEV_N3700,192.168.1.202,0
TXN002820,1774554292,ACC_N4542,ACC_N1451,384.44,DEPOSIT,DEV_N2390,192.168.1.130,0
TXN002821,1774554294,ACC_N3267,ACC_N2258,102.76,DEPOSIT,DEV_N1899,192.168.1.75,0
TXN002822,1774554299,ACC_N2130,ACC_N2294,84.44,DEPOSIT,DEV_N3185,192.168.1.193,0
TXN002823,1774554302,ACC_N1402,ACC_N3496,308.75,DEPOSIT,DEV_N1231,192.168.1.220,0
TXN002824,1774554304,ACC_N4430,ACC_N4952,270.22,PAYMENT,DEV_N1812,192.168.1.250,0
TXN002825,1774554309,ACC_N1522,ACC_N1467,363.17,DEPOSIT,DEV_N4902,192.168.1.107,0
TXN002826,1774554312,ACC_N3523,ACC_N3355,71.95,PAYMENT,DEV_N3378,192.168.1.61,0
TXN002827,1774554313,ACC_N3682,ACC_N2746,230.05,PAYMENT,DEV_N3627,192.168.1.137,0
TXN002828,1774554315,ACC_N2293,ACC_N2988,158.56,TRANSFER,DEV_N3135,192.168.1.2,0
TXN002829,1774554319,ACC_N4879,ACC_N2551,276.5,TRANSFER,DEV_N1637,192.168.1.20,0
TXN002830,1774554321,ACC_N2652,ACC_N4657,276.81,PAYMENT,DEV_N1184,192.168.1.108,0
TXN002831,1774554326,ACC_N4825,ACC_N3223,430.28,PAYMENT,DEV_N2986,192.168.1.181,0
TXN002832,1774554327,ACC_N1325,ACC_N4579,313.59,DEPOSIT,DEV_N3922,192.168.1.149,0
TXN002833,1774554332,ACC_N4708,ACC_N3411,213.12,DEPOSIT,DEV_N1577,192.168.1.135,0
TXN002834,1774554336,ACC_N3639,ACC_N3268,203.53,DEPOSIT,DEV_N1586,192.168.1.97,0
TXN002835,1774554338,ACC_N4742,ACC_N1166,483.45,PAYMENT,DEV_N4193,192.168.1.9,0
TXN002836,1774554340,ACC_F101,ACC_F104,5135.31,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002837,1774554342,ACC_N1494,ACC_N2987,467.54,PAYMENT,DEV_N1555,192.168.1.168,0
TXN002838,1774554346,ACC_N4827,ACC_N3760,370.58,TRANSFER,DEV_N4423,192.168.1.156,0
TXN002839,1774554347,ACC_N3611,ACC_N2828,268.31,PAYMENT,DEV_N4232,192.168.1.129,0
TXN002840,1774554351,ACC_F104,ACC_F104,9005.45,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002841,1774554352,ACC_N1269,ACC_N2787,369.41,PAYMENT,DEV_N4935,192.168.1.126,0
TXN002842,1774554357,ACC_N3438,ACC_N4019,142.72,DEPOSIT,DEV_N1869,192.168.1.76,0
TXN002843,1774554359,ACC_N3256,ACC_N4573,127.02,DEPOSIT,DEV_N3353,192.168.1.213,0
TXN002844,1774554362,ACC_N3105,ACC_N4379,61.4,DEPOSIT,DEV_N3636,192.168.1.129,0
TXN002845,1774554366,ACC_F102,ACC_F104,6484.5,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002846,1774554367,ACC_N3019,ACC_N2102,225.89,DEPOSIT,DEV_N2977,192.168.1.13,0
TXN002847,1774554372,ACC_N2743,ACC_N4798,384.61,TRANSFER,DEV_N4801,192.168.1.64,0
TXN002848,1774554374,ACC_N4238,ACC_N4322,143.07,TRANSFER,DEV_N1445,192.168.1.23,0
TXN002849,1774554377,ACC_N4295,ACC_N3731,293.89,PAYMENT,DEV_N4344,192.168.1.56,0
TXN002850,1774554378,ACC_N2133,ACC_N1907,138.41,DEPOSIT,DEV_N4969,192.168.1.131,0
TXN002851,1774554381,ACC_N1596,ACC_N4736,380.32,TRANSFER,DEV_N1721,192.168.1.146,0
TXN002852,1774554382,ACC_N2050,ACC_N2816,452.96,DEPOSIT,DEV_N2111,192.168.1.25,0
TXN002853,1774554383,ACC_N4103,ACC_N2725,100.76,TRANSFER,DEV_N3446,192.168.1.1,0
TXN002854,1774554385,ACC_N2409,ACC_N4687,88.02,DEPOSIT,DEV_N2012,192.168.1.169,0
TXN002855,1774554388,ACC_N3555,ACC_N3618,433.5,PAYMENT,DEV_N3235,192.168.1.157,0
TXN002856,1774554392,ACC_N4021,ACC_N1594,220.38,PAYMENT,DEV_N2320,192.168.1.157,0
TXN002857,1774554397,ACC_N2522,ACC_N4717,371.42,PAYMENT,DEV_N1918,192.168.1.238,0
TXN002858,1774554401,ACC_N4911,ACC_N1800,177.27,DEPOSIT,DEV_N2111,192.168.1.220,0
TXN002859,1774554404,ACC_N4023,ACC_N2809,282.82,DEPOSIT,DEV_N1114,192.168.1.38,0
TXN002860,1774554407,ACC_N4630,ACC_N4258,415.3,TRANSFER,DEV_N1410,192.168.1.53,0
TXN002861,1774554409,ACC_F102,ACC_F104,8470.21,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002862,1774554412,ACC_N2540,ACC_N2190,33.24,PAYMENT,DEV_N1933,192.168.1.210,0
TXN002863,1774554413,ACC_N4191,ACC_N3472,194.0,PAYMENT,DEV_N3332,192.168.1.105,0
TXN002864,1774554414,ACC_N3090,ACC_N3174,174.36,TRANSFER,DEV_N1193,192.168.1.46,0
TXN002865,1774554419,ACC_N3008,ACC_N1960,210.11,PAYMENT,DEV_N3172,192.168.1.133,0
TXN002866,1774554420,ACC_N3473,ACC_N2978,57.85,TRANSFER,DEV_N3082,192.168.1.105,0
TXN002867,1774554422,ACC_N2676,ACC_N2644,136.3,DEPOSIT,DEV_N1303,192.168.1.42,0
TXN002868,1774554427,ACC_N2146,ACC_N1313,456.38,TRANSFER,DEV_N2088,192.168.1.156,0
TXN002869,1774554430,ACC_N2120,ACC_N1393,274.88,TRANSFER,DEV_N1017,192.168.1.224,0
TXN002870,1774554433,ACC_N3730,ACC_N4055,367.2,TRANSFER,DEV_N3725,192.168.1.23,0
TXN002871,1774554438,ACC_N4412,ACC_N1462,265.3,DEPOSIT,DEV_N2710,192.168.1.130,0
TXN002872,1774554439,ACC_N2248,ACC_N1388,121.7,PAYMENT,DEV_N1911,192.168.1.7,0
TXN002873,1774554442,ACC_N1326,ACC_N1972,45.02,TRANSFER,DEV_N1282,192.168.1.136,0
TXN002874,1774554445,ACC_N3838,ACC_N3579,74.06,DEPOSIT,DEV_N4228,192.168.1.196,0
TXN002875,1774554446,ACC_N4849,ACC_N4270,148.02,DEPOSIT,DEV_N2666,192.168.1.57,0
TXN002876,1774554450,ACC_N1092,ACC_N3888,17.38,TRANSFER,DEV_N2724,192.168.1.219,0
TXN002877,1774554453,ACC_N1748,ACC_N1562,386.46,TRANSFER,DEV_N2333,192.168.1.177,0
TXN002878,1774554456,ACC_N4781,ACC_N3713,410.59,PAYMENT,DEV_N3801,192.168.1.235,0
TXN002879,1774554459,ACC_N3204,ACC_N4165,438.08,PAYMENT,DEV_N4193,192.168.1.142,0
TXN002880,1774554461,ACC_N1855,ACC_N1114,359.3,PAYMENT,DEV_N3816,192.168.1.116,0
TXN002881,1774554462,ACC_N2835,ACC_N1239,50.46,PAYMENT,DEV_N1634,192.168.1.117,0
TXN002882,1774554466,ACC_N3913,ACC_N2133,448.17,DEPOSIT,DEV_N2450,192.168.1.141,0
TXN002883,1774554471,ACC_N2436,ACC_N1918,218.12,TRANSFER,DEV_N3756,192.168.1.246,0
TXN002884,1774554475,ACC_N2582,ACC_N3397,144.96,DEPOSIT,DEV_N3467,192.168.1.184,0
TXN002885,1774554478,ACC_N3361,ACC_N3280,32.39,DEPOSIT,DEV_N2110,192.168.1.45,0
TXN002886,1774554479,ACC_N1245,ACC_N1408,486.17,PAYMENT,DEV_N3664,192.168.1.189,0
TXN002887,1774554482,ACC_N2685,ACC_N1747,44.88,TRANSFER,DEV_N2094,192.168.1.174,0
TXN002888,1774554486,ACC_N4653,ACC_N2376,205.19,DEPOSIT,DEV_N4951,192.168.1.67,0
TXN002889,1774554489,ACC_N1281,ACC_N4443,352.91,DEPOSIT,DEV_N1553,192.168.1.57,0
TXN002890,1774554492,ACC_N4645,ACC_N3065,121.74,TRANSFER,DEV_N1829,192.168.1.151,0
TXN002891,1774554495,ACC_N1529,ACC_N1164,64.63,PAYMENT,DEV_N4981,192.168.1.101,0
TXN002892,1774554499,ACC_N4368,ACC_N4842,364.25,PAYMENT,DEV_N4344,192.168.1.216,0
TXN002893,1774554502,ACC_N4943,ACC_N2231,265.95,DEPOSIT,DEV_N4806,192.168.1.21,0
TXN002894,1774554504,ACC_N3719,ACC_N1388,324.91,TRANSFER,DEV_N1155,192.168.1.202,0
TXN002895,1774554507,ACC_N1740,ACC_N2330,464.17,DEPOSIT,DEV_N2465,192.168.1.96,0
TXN002896,1774554510,ACC_N1748,ACC_N4745,485.55,TRANSFER,DEV_N3129,192.168.1.92,0
TXN002897,1774554511,ACC_N4918,ACC_N1990,468.79,DEPOSIT,DEV_N3609,192.168.1.41,0
TXN002898,1774554515,ACC_N3613,ACC_N3334,445.01,PAYMENT,DEV_N4943,192.168.1.170,0
TXN002899,1774554519,ACC_N3959,ACC_N1871,395.7,PAYMENT,DEV_N3841,192.168.1.123,0
TXN002900,1774554523,ACC_N4595,ACC_N4641,205.98,DEPOSIT,DEV_N1381,192.168.1.175,0
TXN002901,1774554527,ACC_N2519,ACC_N2183,389.51,PAYMENT,DEV_N3382,192.168.1.218,0
TXN002902,1774554529,ACC_N2078,ACC_N4711,112.23,TRANSFER,DEV_N4175,192.168.1.18,0
TXN002903,1774554530,ACC_N2095,ACC_N1215,85.23,DEPOSIT,DEV_N4027,192.168.1.169,0
TXN002904,1774554534,ACC_N2185,ACC_N2163,217.45,TRANSFER,DEV_N1723,192.168.1.210,0
TXN002905,1774554535,ACC_F104,ACC_F100,9670.16,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002906,1774554538,ACC_N3270,ACC_N4747,198.22,PAYMENT,DEV_N2876,192.168.1.10,0
TXN002907,1774554542,ACC_N1306,ACC_N1694,56.12,TRANSFER,DEV_N3384,192.168.1.146,0
TXN002908,1774554543,ACC_N4979,ACC_N1691,193.43,PAYMENT,DEV_N1593,192.168.1.3,0
TXN002909,1774554548,ACC_N1793,ACC_N1829,432.41,TRANSFER,DEV_N2395,192.168.1.55,0
TXN002910,1774554549,ACC_N3652,ACC_N2351,346.54,TRANSFER,DEV_N3291,192.168.1.224,0
TXN002911,1774554552,ACC_N3888,ACC_N4497,233.44,DEPOSIT,DEV_N3253,192.168.1.35,0
TXN002912,1774554553,ACC_N3501,ACC_N4314,230.2,TRANSFER,DEV_N1725,192.168.1.216,0
TXN002913,1774554557,ACC_N4920,ACC_N2027,8.93,DEPOSIT,DEV_N3392,192.168.1.153,0
TXN002914,1774554560,ACC_N4243,ACC_N1220,139.52,DEPOSIT,DEV_N4376,192.168.1.216,0
TXN002915,1774554563,ACC_N1996,ACC_N1385,119.95,DEPOSIT,DEV_N3895,192.168.1.120,0
TXN002916,1774554565,ACC_N3638,ACC_N2496,273.09,PAYMENT,DEV_N3672,192.168.1.204,0
TXN002917,1774554567,ACC_N2785,ACC_N1596,382.23,PAYMENT,DEV_N3856,192.168.1.194,0
TXN002918,1774554569,ACC_N4207,ACC_N4810,317.93,DEPOSIT,DEV_N4290,192.168.1.228,0
TXN002919,1774554573,ACC_N3685,ACC_N2697,97.41,DEPOSIT,DEV_N2524,192.168.1.40,0
TXN002920,1774554578,ACC_N2416,ACC_N4427,479.71,TRANSFER,DEV_N3953,192.168.1.246,0
TXN002921,1774554580,ACC_N2047,ACC_N2239,433.07,TRANSFER,DEV_N4214,192.168.1.173,0
TXN002922,1774554585,ACC_N4999,ACC_N2671,159.43,DEPOSIT,DEV_N3849,192.168.1.76,0
TXN002923,1774554586,ACC_N1373,ACC_N1200,111.1,PAYMENT,DEV_N1149,192.168.1.213,0
TXN002924,1774554587,ACC_N3325,ACC_N2190,257.73,TRANSFER,DEV_N2123,192.168.1.5,0
TXN002925,1774554589,ACC_N4188,ACC_N3201,245.94,TRANSFER,DEV_N3313,192.168.1.110,0
TXN002926,1774554591,ACC_N2006,ACC_N1144,269.15,DEPOSIT,DEV_N3948,192.168.1.144,0
TXN002927,1774554596,ACC_N1052,ACC_N4305,321.91,DEPOSIT,DEV_N2006,192.168.1.43,0
TXN002928,1774554598,ACC_N3187,ACC_N2776,326.99,PAYMENT,DEV_N2224,192.168.1.48,0
TXN002929,1774554601,ACC_N3860,ACC_N2191,66.91,DEPOSIT,DEV_N3893,192.168.1.147,0
TXN002930,1774554604,ACC_N3714,ACC_N3485,104.35,DEPOSIT,DEV_N4160,192.168.1.241,0
TXN002931,1774554605,ACC_N3837,ACC_N2538,429.55,DEPOSIT,DEV_N1285,192.168.1.34,0
TXN002932,1774554607,ACC_N1777,ACC_N3799,165.05,DEPOSIT,DEV_N1815,192.168.1.19,0
TXN002933,1774554609,ACC_N3843,ACC_N3228,178.04,DEPOSIT,DEV_N2521,192.168.1.53,0
TXN002934,1774554612,ACC_N4561,ACC_N3330,36.32,TRANSFER,DEV_N2229,192.168.1.108,0
TXN002935,1774554615,ACC_N1114,ACC_N4470,61.4,DEPOSIT,DEV_N3829,192.168.1.52,0
TXN002936,1774554620,ACC_N2792,ACC_N2772,145.24,TRANSFER,DEV_N4516,192.168.1.225,0
TXN002937,1774554622,ACC_N1714,ACC_N1862,244.54,DEPOSIT,DEV_N3166,192.168.1.154,0
TXN002938,1774554623,ACC_N2295,ACC_N1708,441.81,DEPOSIT,DEV_N1746,192.168.1.122,0
TXN002939,1774554627,ACC_N3590,ACC_N4105,444.49,DEPOSIT,DEV_N4664,192.168.1.146,0
TXN002940,1774554632,ACC_N4027,ACC_N2116,411.77,DEPOSIT,DEV_N4003,192.168.1.88,0
TXN002941,1774554633,ACC_N1329,ACC_N3468,355.34,DEPOSIT,DEV_N4287,192.168.1.73,0
TXN002942,1774554634,ACC_N1479,ACC_N4283,101.74,PAYMENT,DEV_N4652,192.168.1.213,0
TXN002943,1774554637,ACC_N2108,ACC_N4354,21.07,TRANSFER,DEV_N4901,192.168.1.179,0
TXN002944,1774554642,ACC_N2046,ACC_N1461,38.66,TRANSFER,DEV_N4672,192.168.1.47,0
TXN002945,1774554646,ACC_N4922,ACC_N4565,309.72,DEPOSIT,DEV_N4918,192.168.1.200,0
TXN002946,1774554648,ACC_N4207,ACC_N2566,170.25,DEPOSIT,DEV_N3127,192.168.1.154,0
TXN002947,1774554653,ACC_N1931,ACC_N1860,264.13,TRANSFER,DEV_N2456,192.168.1.202,0
TXN002948,1774554655,ACC_N4672,ACC_N1406,358.76,TRANSFER,DEV_N3522,192.168.1.240,0
TXN002949,1774554658,ACC_N2250,ACC_N1190,294.57,PAYMENT,DEV_N2194,192.168.1.206,0
TXN002950,1774554663,ACC_N3384,ACC_N4173,99.81,PAYMENT,DEV_N2710,192.168.1.161,0
TXN002951,1774554668,ACC_N4633,ACC_N3584,430.13,PAYMENT,DEV_N4964,192.168.1.168,0
TXN002952,1774554672,ACC_N1800,ACC_N4884,189.98,DEPOSIT,DEV_N4538,192.168.1.87,0
TXN002953,1774554675,ACC_F100,ACC_F105,5863.2,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN002954,1774554679,ACC_N2525,ACC_N4696,133.61,DEPOSIT,DEV_N1628,192.168.1.20,0
TXN002955,1774554682,ACC_N1710,ACC_N1213,232.44,PAYMENT,DEV_N4283,192.168.1.209,0
TXN002956,1774554687,ACC_N4403,ACC_N4291,471.53,TRANSFER,DEV_N2909,192.168.1.134,0
TXN002957,1774554690,ACC_N2456,ACC_N3228,394.15,DEPOSIT,DEV_N3571,192.168.1.96,0
TXN002958,1774554691,ACC_N2240,ACC_N2142,311.59,PAYMENT,DEV_N2744,192.168.1.67,0
TXN002959,1774554695,ACC_N3085,ACC_N1313,315.15,DEPOSIT,DEV_N3316,192.168.1.15,0
TXN002960,1774554698,ACC_N4358,ACC_N1764,134.07,PAYMENT,DEV_N4288,192.168.1.151,0
TXN002961,1774554703,ACC_N2941,ACC_N3010,373.25,DEPOSIT,DEV_N4794,192.168.1.16,0
